# Spin-echo spectrometer data file
# Start Time 13:39:20 11/9/2023

# System Status at:  13:39:20 11/9/2023
sample description: Microscope
comment:  
nozzle pressure: unused
nozzle temperature: +40.614
source backing pressure: Can't open [ /home/sudy/status/edwardsagc1.status ] at /home/sudy/bin/get_value line 16.
scattering chamber pressure by tpg:  1.4500E-08
crystal temperature: 99.99
manipulator desired alpha: 88.500000
manipulator desired beta: 0.000000
manipulator desired gamma: 0.050000
specular ga: 
detector pressure: Can't open [ /home/sudy/status/ionivac2.status ] at /home/sudy/bin/get_value line 16.
attenuation staus: /bin/bash: read_attenuation.sh: command not found

beam_prperties:
G5 0.303255
Psourse 3.08219e-05
p303 0.242421
p3053 0.001414
wika1 0.982058
wika2 0.001971
wika3 1.015445
comp 0.042801

Gas:He3

channeltron voltage: 

# scan_1d(1.000000,0.264030,0.284030,41,1,1,1)
# Calibrated current I1
# solenoid:1.000000
# min_value:0.264030
# max_value:0.284030
I1-I2-A:1.020597
I1-I2-B:-0.000640
# other_solenoid_current:0
# numsteps:41
# numloops:1
# count_time:1
# savemode:1
# angular data
# X flag position:10.000000
# Y flag position:10.000000
# loop number 1
3.007225e-10 2.640300e-01 2.640300e-01 0
3.015309e-10 2.645300e-01 2.645300e-01 0
2.986278e-10 2.650300e-01 2.650300e-01 0
3.039591e-10 2.655300e-01 2.655300e-01 0
3.102490e-10 2.660300e-01 2.660300e-01 0
3.058395e-10 2.665300e-01 2.665300e-01 0
3.005669e-10 2.670300e-01 2.670300e-01 0
2.944510e-10 2.675300e-01 2.675300e-01 0
3.049168e-10 2.680300e-01 2.680300e-01 0
3.035920e-10 2.685300e-01 2.685300e-01 0
2.943947e-10 2.690300e-01 2.690300e-01 0
2.923508e-10 2.695300e-01 2.695300e-01 0
3.061164e-10 2.700300e-01 2.700300e-01 0
3.066308e-10 2.705300e-01 2.705300e-01 0
3.010427e-10 2.710300e-01 2.710300e-01 0
2.957918e-10 2.715300e-01 2.715300e-01 0
2.971875e-10 2.720300e-01 2.720300e-01 0
3.040460e-10 2.725300e-01 2.725300e-01 0
3.032380e-10 2.730300e-01 2.730300e-01 0
2.988198e-10 2.735300e-01 2.735300e-01 0
2.983945e-10 2.740300e-01 2.740300e-01 0
3.054984e-10 2.745300e-01 2.745300e-01 0
3.083232e-10 2.750300e-01 2.750300e-01 0
2.981076e-10 2.755300e-01 2.755300e-01 0
2.943271e-10 2.760300e-01 2.760300e-01 0
3.068097e-10 2.765300e-01 2.765300e-01 0
3.027752e-10 2.770300e-01 2.770300e-01 0
3.026822e-10 2.775300e-01 2.775300e-01 0
3.082303e-10 2.780300e-01 2.780300e-01 0
2.976186e-10 2.785300e-01 2.785300e-01 0
3.030806e-10 2.790300e-01 2.790300e-01 0
3.049482e-10 2.795300e-01 2.795300e-01 0
2.985760e-10 2.800300e-01 2.800300e-01 0
2.980154e-10 2.805300e-01 2.805300e-01 0
3.081671e-10 2.810300e-01 2.810300e-01 0
3.003782e-10 2.815300e-01 2.815300e-01 0
3.027156e-10 2.820300e-01 2.820300e-01 0
2.938289e-10 2.825300e-01 2.825300e-01 0
3.054371e-10 2.830300e-01 2.830300e-01 0
3.015142e-10 2.835300e-01 2.835300e-01 0
2.967963e-10 2.840300e-01 2.840300e-01 0
# finish Time 13:40:39 11/9/2023
