# Spin-echo spectrometer data file
# Start Time 14:10:27 11/9/2023

# System Status at:  14:10:27 11/9/2023
sample description: Microscope
comment:  
nozzle pressure: unused
nozzle temperature: +40.555
source backing pressure: Can't open [ /home/sudy/status/edwardsagc1.status ] at /home/sudy/bin/get_value line 16.
scattering chamber pressure by tpg:  1.3600E-08
crystal temperature: 99.99
manipulator desired alpha: 88.500000
manipulator desired beta: 0.000000
manipulator desired gamma: 0.050000
specular ga: 
detector pressure: Can't open [ /home/sudy/status/ionivac2.status ] at /home/sudy/bin/get_value line 16.
attenuation staus: /bin/bash: read_attenuation.sh: command not found

beam_prperties:
G5 0
Psourse 3.08219e-05
p303 0.242421
p3053 0.001499
wika1 0.982058
wika2 -0.004152
wika3 1.015445
comp 0.042801
1:Unix
Gas:He3

channeltron voltage: 

# scan_1d(1.000000,0.264030,0.284030,41,1,1,1)
# Calibrated current I1
# solenoid:1.000000
# min_value:0.264030
# max_value:0.284030
I1-I2-A:1.020597
I1-I2-B:-0.000640
# other_solenoid_current:0
# numsteps:41
# numloops:1
# count_time:1
# savemode:1
# angular data
# X flag position:10.000000
# Y flag position:10.000000
# loop number 1
2.921240e-10 2.640300e-01 2.640300e-01 0
2.945051e-10 2.645300e-01 2.645300e-01 0
2.829227e-10 2.650300e-01 2.650300e-01 0
2.865330e-10 2.655300e-01 2.655300e-01 0
2.877196e-10 2.660300e-01 2.660300e-01 0
2.928946e-10 2.665300e-01 2.665300e-01 0
2.913345e-10 2.670300e-01 2.670300e-01 0
2.841875e-10 2.675300e-01 2.675300e-01 0
2.888389e-10 2.680300e-01 2.680300e-01 0
2.956820e-10 2.685300e-01 2.685300e-01 0
2.896737e-10 2.690300e-01 2.690300e-01 0
2.865289e-10 2.695300e-01 2.695300e-01 0
2.868424e-10 2.700300e-01 2.700300e-01 0
2.893982e-10 2.705300e-01 2.705300e-01 0
2.885348e-10 2.710300e-01 2.710300e-01 0
2.861394e-10 2.715300e-01 2.715300e-01 0
2.883484e-10 2.720300e-01 2.720300e-01 0
2.931754e-10 2.725300e-01 2.725300e-01 0
2.906261e-10 2.730300e-01 2.730300e-01 0
2.895762e-10 2.735300e-01 2.735300e-01 0
2.823648e-10 2.740300e-01 2.740300e-01 0
2.933904e-10 2.745300e-01 2.745300e-01 0
2.891654e-10 2.750300e-01 2.750300e-01 0
2.813917e-10 2.755300e-01 2.755300e-01 0
2.821778e-10 2.760300e-01 2.760300e-01 0
2.806802e-10 2.765300e-01 2.765300e-01 0
2.903204e-10 2.770300e-01 2.770300e-01 0
2.896035e-10 2.775300e-01 2.775300e-01 0
2.829993e-10 2.780300e-01 2.780300e-01 0
2.859047e-10 2.785300e-01 2.785300e-01 0
2.875557e-10 2.790300e-01 2.790300e-01 0
2.887620e-10 2.795300e-01 2.795300e-01 0
2.806547e-10 2.800300e-01 2.800300e-01 0
2.823805e-10 2.805300e-01 2.805300e-01 0
2.927043e-10 2.810300e-01 2.810300e-01 0
2.930992e-10 2.815300e-01 2.815300e-01 0
2.883270e-10 2.820300e-01 2.820300e-01 0
2.833573e-10 2.825300e-01 2.825300e-01 0
2.939926e-10 2.830300e-01 2.830300e-01 0
2.997727e-10 2.835300e-01 2.835300e-01 0
2.869625e-10 2.840300e-01 2.840300e-01 0
# finish Time 14:11:46 11/9/2023
