# Spin-echo spectrometer data file
# Start Time 14:28:2 11/9/2023

# System Status at:  14:28:2 11/9/2023
sample description: Microscope
comment:  
nozzle pressure: unused
nozzle temperature: +40.521
source backing pressure: Can't open [ /home/sudy/status/edwardsagc1.status ] at /home/sudy/bin/get_value line 16.
scattering chamber pressure by tpg:  1.6700E-08
crystal temperature: 99.99
manipulator desired alpha: 88.500000
manipulator desired beta: 0.000000
manipulator desired gamma: 0.050000
specular ga: 
detector pressure: Can't open [ /home/sudy/status/ionivac2.status ] at /home/sudy/bin/get_value line 16.
attenuation staus: /bin/bash: read_attenuation.sh: command not found

beam_prperties:
G5 0.20217
Psourse 2.96551e-05
p303 0.242421
p3053 0.001499
wika1 0.982058
wika2 -0.002927
wika3 1.015445
comp 0.042801

Gas:He3

channeltron voltage: 

# scan_1d(1.000000,0.264030,0.284030,41,1,1,1)
# Calibrated current I1
# solenoid:1.000000
# min_value:0.264030
# max_value:0.284030
I1-I2-A:1.020597
I1-I2-B:-0.000640
# other_solenoid_current:0
# numsteps:41
# numloops:1
# count_time:1
# savemode:1
# angular data
# X flag position:10.000000
# Y flag position:10.000000
# loop number 1
2.978965e-10 2.640300e-01 2.640300e-01 0
3.024208e-10 2.645300e-01 2.645300e-01 0
2.980814e-10 2.650300e-01 2.650300e-01 0
3.004647e-10 2.655300e-01 2.655300e-01 0
2.946857e-10 2.660300e-01 2.660300e-01 0
2.968167e-10 2.665300e-01 2.665300e-01 0
2.961495e-10 2.670300e-01 2.670300e-01 0
2.914358e-10 2.675300e-01 2.675300e-01 0
2.905583e-10 2.680300e-01 2.680300e-01 0
2.982724e-10 2.685300e-01 2.685300e-01 0
2.914791e-10 2.690300e-01 2.690300e-01 0
2.959593e-10 2.695300e-01 2.695300e-01 0
2.997579e-10 2.700300e-01 2.700300e-01 0
2.915696e-10 2.705300e-01 2.705300e-01 0
2.972787e-10 2.710300e-01 2.710300e-01 0
2.958996e-10 2.715300e-01 2.715300e-01 0
2.971279e-10 2.720300e-01 2.720300e-01 0
2.967757e-10 2.725300e-01 2.725300e-01 0
2.929688e-10 2.730300e-01 2.730300e-01 0
2.941338e-10 2.735300e-01 2.735300e-01 0
2.989290e-10 2.740300e-01 2.740300e-01 0
3.034989e-10 2.745300e-01 2.745300e-01 0
2.880488e-10 2.750300e-01 2.750300e-01 0
2.906590e-10 2.755300e-01 2.755300e-01 0
3.017105e-10 2.760300e-01 2.760300e-01 0
2.945735e-10 2.765300e-01 2.765300e-01 0
2.976577e-10 2.770300e-01 2.770300e-01 0
2.916077e-10 2.775300e-01 2.775300e-01 0
2.943112e-10 2.780300e-01 2.780300e-01 0
2.954532e-10 2.785300e-01 2.785300e-01 0
2.953213e-10 2.790300e-01 2.790300e-01 0
2.961113e-10 2.795300e-01 2.795300e-01 0
2.975051e-10 2.800300e-01 2.800300e-01 0
2.994040e-10 2.805300e-01 2.805300e-01 0
2.951295e-10 2.810300e-01 2.810300e-01 0
2.881104e-10 2.815300e-01 2.815300e-01 0
2.928716e-10 2.820300e-01 2.820300e-01 0
2.966029e-10 2.825300e-01 2.825300e-01 0
2.912965e-10 2.830300e-01 2.830300e-01 0
2.946370e-10 2.835300e-01 2.835300e-01 0
2.952145e-10 2.840300e-01 2.840300e-01 0
# finish Time 14:29:21 11/9/2023
