# Spin-echo spectrometer data file
# Start Time 13:8:14 11/9/2023

# System Status at:  13:8:14 11/9/2023
sample description: Microscope
comment:  
nozzle pressure: unused
nozzle temperature: +40.634
source backing pressure: Can't open [ /home/sudy/status/edwardsagc1.status ] at /home/sudy/bin/get_value line 16.
scattering chamber pressure by tpg:  1.3600E-08
crystal temperature: 99.99
manipulator desired alpha: 88.500000
manipulator desired beta: 0.000000
manipulator desired gamma: 0.050000
specular ga: 
detector pressure: Can't open [ /home/sudy/status/ionivac2.status ] at /home/sudy/bin/get_value line 16.
attenuation staus: /bin/bash: read_attenuation.sh: command not found

beam_prperties:
G5 0.47173
Psourse 3.08219e-05
p303 0.242421
p3053 0.001414
wika1 0.985755
wika2 -0.001703
wika3 1.015445
comp 0.042801

Gas:He3

channeltron voltage: 

# scan_1d(1.000000,0.264030,0.284030,41,1,1,1)
# Calibrated current I1
# solenoid:1.000000
# min_value:0.264030
# max_value:0.284030
I1-I2-A:1.020597
I1-I2-B:-0.000640
# other_solenoid_current:0
# numsteps:41
# numloops:1
# count_time:1
# savemode:1
# angular data
# X flag position:10.000000
# Y flag position:10.000000
# loop number 1
3.321746e-10 2.640300e-01 2.640300e-01 0
3.449809e-10 2.645300e-01 2.645300e-01 0
3.474405e-10 2.650300e-01 2.650300e-01 0
3.404295e-10 2.655300e-01 2.655300e-01 0
3.450229e-10 2.660300e-01 2.660300e-01 0
3.427461e-10 2.665300e-01 2.665300e-01 0
3.450688e-10 2.670300e-01 2.670300e-01 0
3.515504e-10 2.675300e-01 2.675300e-01 0
3.424398e-10 2.680300e-01 2.680300e-01 0
3.379683e-10 2.685300e-01 2.685300e-01 0
3.506119e-10 2.690300e-01 2.690300e-01 0
3.484235e-10 2.695300e-01 2.695300e-01 0
3.506998e-10 2.700300e-01 2.700300e-01 0
3.465288e-10 2.705300e-01 2.705300e-01 0
3.452720e-10 2.710300e-01 2.710300e-01 0
3.490803e-10 2.715300e-01 2.715300e-01 0
3.480859e-10 2.720300e-01 2.720300e-01 0
3.458659e-10 2.725300e-01 2.725300e-01 0
3.361370e-10 2.730300e-01 2.730300e-01 0
3.498744e-10 2.735300e-01 2.735300e-01 0
3.443073e-10 2.740300e-01 2.740300e-01 0
3.423998e-10 2.745300e-01 2.745300e-01 0
3.478374e-10 2.750300e-01 2.750300e-01 0
3.507205e-10 2.755300e-01 2.755300e-01 0
3.427012e-10 2.760300e-01 2.760300e-01 0
3.409440e-10 2.765300e-01 2.765300e-01 0
3.484711e-10 2.770300e-01 2.770300e-01 0
3.501491e-10 2.775300e-01 2.775300e-01 0
3.475661e-10 2.780300e-01 2.780300e-01 0
3.489850e-10 2.785300e-01 2.785300e-01 0
3.405265e-10 2.790300e-01 2.790300e-01 0
3.475366e-10 2.795300e-01 2.795300e-01 0
3.465163e-10 2.800300e-01 2.800300e-01 0
3.504201e-10 2.805300e-01 2.805300e-01 0
3.412206e-10 2.810300e-01 2.810300e-01 0
3.507287e-10 2.815300e-01 2.815300e-01 0
3.485498e-10 2.820300e-01 2.820300e-01 0
3.489710e-10 2.825300e-01 2.825300e-01 0
3.496949e-10 2.830300e-01 2.830300e-01 0
3.448743e-10 2.835300e-01 2.835300e-01 0
3.483922e-10 2.840300e-01 2.840300e-01 0
# finish Time 13:9:33 11/9/2023
