# Spin-echo spectrometer data file
# Start Time 15:43:46 11/9/2023

# System Status at:  15:43:46 11/9/2023
sample description: Microscope
comment:  
nozzle pressure: unused
nozzle temperature: +40.685
source backing pressure: Can't open [ /home/sudy/status/edwardsagc1.status ] at /home/sudy/bin/get_value line 16.
scattering chamber pressure by tpg:  1.6600E-08
crystal temperature: 99.99
manipulator desired alpha: 88.500000
manipulator desired beta: 0.000000
manipulator desired gamma: 0.050000
specular ga: 
detector pressure: Can't open [ /home/sudy/status/ionivac2.status ] at /home/sudy/bin/get_value line 16.
attenuation staus: /bin/bash: read_attenuation.sh: command not found

beam_prperties:
G5 0.707595
Psourse 3.08219e-05
p303 0.247155
p3053 0.001361
wika1 0.985755
wika2 -0.001703
wika3 1.017400
comp 0.042801
Gas:He3

channeltron voltage: 

# scan_1d(1.000000,0.264030,0.284030,41,1,1,1)
# Calibrated current I1
# solenoid:1.000000
# min_value:0.264030
# max_value:0.284030
I1-I2-A:1.020597
I1-I2-B:-0.000640
# other_solenoid_current:0
# numsteps:41
# numloops:1
# count_time:1
# savemode:1
# angular data
# X flag position:10.000000
# Y flag position:10.000000
# loop number 1
2.633149e-10 2.640300e-01 2.640300e-01 0
2.596042e-10 2.645300e-01 2.645300e-01 0
2.549749e-10 2.650300e-01 2.650300e-01 0
2.653571e-10 2.655300e-01 2.655300e-01 0
2.681342e-10 2.660300e-01 2.660300e-01 0
2.617968e-10 2.665300e-01 2.665300e-01 0
2.535463e-10 2.670300e-01 2.670300e-01 0
2.572060e-10 2.675300e-01 2.675300e-01 0
2.672918e-10 2.680300e-01 2.680300e-01 0
2.641385e-10 2.685300e-01 2.685300e-01 0
2.563037e-10 2.690300e-01 2.690300e-01 0
2.546531e-10 2.695300e-01 2.695300e-01 0
2.574359e-10 2.700300e-01 2.700300e-01 0
2.702022e-10 2.705300e-01 2.705300e-01 0
2.510260e-10 2.710300e-01 2.710300e-01 0
2.539773e-10 2.715300e-01 2.715300e-01 0
2.605074e-10 2.720300e-01 2.720300e-01 0
2.634613e-10 2.725300e-01 2.725300e-01 0
2.551006e-10 2.730300e-01 2.730300e-01 0
2.556074e-10 2.735300e-01 2.735300e-01 0
2.639916e-10 2.740300e-01 2.740300e-01 0
2.593680e-10 2.745300e-01 2.745300e-01 0
2.592385e-10 2.750300e-01 2.750300e-01 0
2.546904e-10 2.755300e-01 2.755300e-01 0
2.524198e-10 2.760300e-01 2.760300e-01 0
2.629881e-10 2.765300e-01 2.765300e-01 0
2.572631e-10 2.770300e-01 2.770300e-01 0
2.577837e-10 2.775300e-01 2.775300e-01 0
2.627655e-10 2.780300e-01 2.780300e-01 0
2.573460e-10 2.785300e-01 2.785300e-01 0
2.653154e-10 2.790300e-01 2.790300e-01 0
2.584978e-10 2.795300e-01 2.795300e-01 0
2.547084e-10 2.800300e-01 2.800300e-01 0
2.596760e-10 2.805300e-01 2.805300e-01 0
2.655510e-10 2.810300e-01 2.810300e-01 0
2.604116e-10 2.815300e-01 2.815300e-01 0
2.526309e-10 2.820300e-01 2.820300e-01 0
2.609268e-10 2.825300e-01 2.825300e-01 0
2.618358e-10 2.830300e-01 2.830300e-01 0
2.600224e-10 2.835300e-01 2.835300e-01 0
2.599288e-10 2.840300e-01 2.840300e-01 0
# finish Time 15:45:6 11/9/2023
