# Spin-echo spectrometer data file
# Start Time 14:2:20 11/9/2023

# System Status at:  14:2:20 11/9/2023
sample description: Microscope
comment:  
nozzle pressure: unused
nozzle temperature: +40.552
source backing pressure: Can't open [ /home/sudy/status/edwardsagc1.status ] at /home/sudy/bin/get_value line 16.
scattering chamber pressure by tpg:  1.3600E-08
crystal temperature: 99.99
manipulator desired alpha: 88.500000
manipulator desired beta: 0.000000
manipulator desired gamma: 0.050000
specular ga: 
detector pressure: Can't open [ /home/sudy/status/ionivac2.status ] at /home/sudy/bin/get_value line 16.
attenuation staus: /bin/bash: read_attenuation.sh: command not found

beam_prperties:
G5 0.303255
Psourse 3.08219e-05
p303 0.242421
p3053 0.001470
wika1 0.959872
wika2 -0.005376
wika3 1.015445
comp 0.021400
Gas:He3

channeltron voltage: 

# scan_1d(1.000000,0.264030,0.284030,41,1,1,1)
# Calibrated current I1
# solenoid:1.000000
# min_value:0.264030
# max_value:0.284030
I1-I2-A:1.020597
I1-I2-B:-0.000640
# other_solenoid_current:0
# numsteps:41
# numloops:1
# count_time:1
# savemode:1
# angular data
# X flag position:10.000000
# Y flag position:10.000000
# loop number 1
2.916321e-10 2.640300e-01 2.640300e-01 0
2.997691e-10 2.645300e-01 2.645300e-01 0
2.989868e-10 2.650300e-01 2.650300e-01 0
2.928210e-10 2.655300e-01 2.655300e-01 0
2.936059e-10 2.660300e-01 2.660300e-01 0
3.091253e-10 2.665300e-01 2.665300e-01 0
3.063340e-10 2.670300e-01 2.670300e-01 0
2.933608e-10 2.675300e-01 2.675300e-01 0
2.872476e-10 2.680300e-01 2.680300e-01 0
2.962951e-10 2.685300e-01 2.685300e-01 0
3.066214e-10 2.690300e-01 2.690300e-01 0
2.913047e-10 2.695300e-01 2.695300e-01 0
2.840000e-10 2.700300e-01 2.700300e-01 0
3.009473e-10 2.705300e-01 2.705300e-01 0
3.125403e-10 2.710300e-01 2.710300e-01 0
3.005921e-10 2.715300e-01 2.715300e-01 0
2.859848e-10 2.720300e-01 2.720300e-01 0
2.934037e-10 2.725300e-01 2.725300e-01 0
3.143193e-10 2.730300e-01 2.730300e-01 0
3.056699e-10 2.735300e-01 2.735300e-01 0
2.891206e-10 2.740300e-01 2.740300e-01 0
2.894569e-10 2.745300e-01 2.745300e-01 0
3.003750e-10 2.750300e-01 2.750300e-01 0
3.055307e-10 2.755300e-01 2.755300e-01 0
2.918486e-10 2.760300e-01 2.760300e-01 0
2.940517e-10 2.765300e-01 2.765300e-01 0
3.036149e-10 2.770300e-01 2.770300e-01 0
3.094478e-10 2.775300e-01 2.775300e-01 0
2.929342e-10 2.780300e-01 2.780300e-01 0
2.826793e-10 2.785300e-01 2.785300e-01 0
3.004803e-10 2.790300e-01 2.790300e-01 0
3.085992e-10 2.795300e-01 2.795300e-01 0
2.977361e-10 2.800300e-01 2.800300e-01 0
2.839577e-10 2.805300e-01 2.805300e-01 0
2.926858e-10 2.810300e-01 2.810300e-01 0
3.068180e-10 2.815300e-01 2.815300e-01 0
3.027577e-10 2.820300e-01 2.820300e-01 0
2.870046e-10 2.825300e-01 2.825300e-01 0
2.883715e-10 2.830300e-01 2.830300e-01 0
3.079660e-10 2.835300e-01 2.835300e-01 0
3.037983e-10 2.840300e-01 2.840300e-01 0
# finish Time 14:3:39 11/9/2023
