# Spin-echo spectrometer data file
# Start Time 11:56:32 11/9/2023

# System Status at:  11:56:32 11/9/2023
sample description: Microscope
comment:  
nozzle pressure: unused
nozzle temperature: +40.673
source backing pressure: Can't open [ /home/sudy/status/edwardsagc1.status ] at /home/sudy/bin/get_value line 16.
scattering chamber pressure by tpg:  1.2900E-08
crystal temperature: 99.99
manipulator desired alpha: 88.500000
manipulator desired beta: 0.000000
manipulator desired gamma: 0.050000
specular ga: 
detector pressure: Can't open [ /home/sudy/status/ionivac2.status ] at /home/sudy/bin/get_value line 16.
attenuation staus: /bin/bash: read_attenuation.sh: command not found

beam_prperties:
G5 0.235865
Psourse 3.08219e-05
p303 0.242421
p3053 0.001558
wika1 0.982058
wika2 -0.001703
wika3 1.017400
comp 0.042801
Gas:He3

channeltron voltage: 

# scan_1d(1.000000,0.264030,0.284030,41,1,1,1)
# Calibrated current I1
# solenoid:1.000000
# min_value:0.264030
# max_value:0.284030
I1-I2-A:1.020597
I1-I2-B:-0.000640
# other_solenoid_current:0
# numsteps:41
# numloops:1
# count_time:1
# savemode:1
# angular data
# X flag position:10.000000
# Y flag position:10.000000
# loop number 1
3.838190e-10 2.640300e-01 2.640300e-01 0
3.839359e-10 2.645300e-01 2.645300e-01 0
3.813484e-10 2.650300e-01 2.650300e-01 0
3.937321e-10 2.655300e-01 2.655300e-01 0
3.849533e-10 2.660300e-01 2.660300e-01 0
3.880162e-10 2.665300e-01 2.665300e-01 0
3.828995e-10 2.670300e-01 2.670300e-01 0
3.810646e-10 2.675300e-01 2.675300e-01 0
3.815752e-10 2.680300e-01 2.680300e-01 0
3.856877e-10 2.685300e-01 2.685300e-01 0
3.776681e-10 2.690300e-01 2.690300e-01 0
3.786754e-10 2.695300e-01 2.695300e-01 0
3.783483e-10 2.700300e-01 2.700300e-01 0
3.837759e-10 2.705300e-01 2.705300e-01 0
3.880129e-10 2.710300e-01 2.710300e-01 0
3.912612e-10 2.715300e-01 2.715300e-01 0
3.821726e-10 2.720300e-01 2.720300e-01 0
3.773897e-10 2.725300e-01 2.725300e-01 0
3.823505e-10 2.730300e-01 2.730300e-01 0
3.849059e-10 2.735300e-01 2.735300e-01 0
3.857033e-10 2.740300e-01 2.740300e-01 0
3.812140e-10 2.745300e-01 2.745300e-01 0
3.881876e-10 2.750300e-01 2.750300e-01 0
3.857033e-10 2.755300e-01 2.755300e-01 0
3.803115e-10 2.760300e-01 2.760300e-01 0
3.773561e-10 2.765300e-01 2.765300e-01 0
3.763840e-10 2.770300e-01 2.770300e-01 0
3.910687e-10 2.775300e-01 2.775300e-01 0
3.894557e-10 2.780300e-01 2.780300e-01 0
3.850171e-10 2.785300e-01 2.785300e-01 0
3.840275e-10 2.790300e-01 2.790300e-01 0
3.824608e-10 2.795300e-01 2.795300e-01 0
3.865651e-10 2.800300e-01 2.800300e-01 0
3.893185e-10 2.805300e-01 2.805300e-01 0
3.864528e-10 2.810300e-01 2.810300e-01 0
3.823876e-10 2.815300e-01 2.815300e-01 0
3.882986e-10 2.820300e-01 2.820300e-01 0
3.912463e-10 2.825300e-01 2.825300e-01 0
3.816740e-10 2.830300e-01 2.830300e-01 0
3.746398e-10 2.835300e-01 2.835300e-01 0
3.899096e-10 2.840300e-01 2.840300e-01 0
# finish Time 11:57:51 11/9/2023
