# Spin-echo spectrometer data file
# Start Time 12:34:24 11/9/2023

# System Status at:  12:34:24 11/9/2023
sample description: Microscope
comment:  
nozzle pressure: unused
nozzle temperature: +40.740
source backing pressure: Can't open [ /home/sudy/status/edwardsagc1.status ] at /home/sudy/bin/get_value line 16.
scattering chamber pressure by tpg:  1.3800E-08
crystal temperature: 99.99
manipulator desired alpha: 88.500000
manipulator desired beta: 0.000000
manipulator desired gamma: 0.050000
specular ga: 
detector pressure: Can't open [ /home/sudy/status/ionivac2.status ] at /home/sudy/bin/get_value line 16.
attenuation staus: /bin/bash: read_attenuation.sh: command not found

beam_prperties:
G5 0.26956
Psourse 3.08219e-05
p303 0.242421
p3053 0.001387
wika1 0.982058
wika2 -0.002927
wika3 1.017400
comp 0.042801

Gas:He3

channeltron voltage: 

# scan_1d(1.000000,0.264030,0.284030,41,1,1,1)
# Calibrated current I1
# solenoid:1.000000
# min_value:0.264030
# max_value:0.284030
I1-I2-A:1.020597
I1-I2-B:-0.000640
# other_solenoid_current:0
# numsteps:41
# numloops:1
# count_time:1
# savemode:1
# angular data
# X flag position:10.000000
# Y flag position:10.000000
# loop number 1
3.418626e-10 2.640300e-01 2.640300e-01 0
3.229715e-10 2.645300e-01 2.645300e-01 0
3.311147e-10 2.650300e-01 2.650300e-01 0
3.583577e-10 2.655300e-01 2.655300e-01 0
3.527971e-10 2.660300e-01 2.660300e-01 0
3.325198e-10 2.665300e-01 2.665300e-01 0
3.283721e-10 2.670300e-01 2.670300e-01 0
3.525549e-10 2.675300e-01 2.675300e-01 0
3.531266e-10 2.680300e-01 2.680300e-01 0
3.377544e-10 2.685300e-01 2.685300e-01 0
3.225228e-10 2.690300e-01 2.690300e-01 0
3.454624e-10 2.695300e-01 2.695300e-01 0
3.647067e-10 2.700300e-01 2.700300e-01 0
3.273214e-10 2.705300e-01 2.705300e-01 0
3.192071e-10 2.710300e-01 2.710300e-01 0
3.456823e-10 2.715300e-01 2.715300e-01 0
3.498726e-10 2.720300e-01 2.720300e-01 0
3.352678e-10 2.725300e-01 2.725300e-01 0
3.190393e-10 2.730300e-01 2.730300e-01 0
3.319513e-10 2.735300e-01 2.735300e-01 0
3.527367e-10 2.740300e-01 2.740300e-01 0
3.562157e-10 2.745300e-01 2.745300e-01 0
3.283449e-10 2.750300e-01 2.750300e-01 0
3.308998e-10 2.755300e-01 2.755300e-01 0
3.544365e-10 2.760300e-01 2.760300e-01 0
3.525725e-10 2.765300e-01 2.765300e-01 0
3.253869e-10 2.770300e-01 2.770300e-01 0
3.184098e-10 2.775300e-01 2.775300e-01 0
3.499119e-10 2.780300e-01 2.780300e-01 0
3.543779e-10 2.785300e-01 2.785300e-01 0
3.265888e-10 2.790300e-01 2.790300e-01 0
3.286170e-10 2.795300e-01 2.795300e-01 0
3.535473e-10 2.800300e-01 2.800300e-01 0
3.494977e-10 2.805300e-01 2.805300e-01 0
3.467027e-10 2.810300e-01 2.810300e-01 0
3.270793e-10 2.815300e-01 2.815300e-01 0
3.420240e-10 2.820300e-01 2.820300e-01 0
3.518810e-10 2.825300e-01 2.825300e-01 0
3.378117e-10 2.830300e-01 2.830300e-01 0
3.256937e-10 2.835300e-01 2.835300e-01 0
3.281707e-10 2.840300e-01 2.840300e-01 0
# finish Time 12:35:44 11/9/2023
