# Spin-echo spectrometer data file
# Start Time 13:51:31 11/9/2023

# System Status at:  13:51:31 11/9/2023
sample description: Microscope
comment:  
nozzle pressure: unused
nozzle temperature: +40.608
source backing pressure: Can't open [ /home/sudy/status/edwardsagc1.status ] at /home/sudy/bin/get_value line 16.
scattering chamber pressure by tpg:  1.3700E-08
crystal temperature: 99.99
manipulator desired alpha: 88.500000
manipulator desired beta: 0.000000
manipulator desired gamma: 0.050000
specular ga: 
detector pressure: Can't open [ /home/sudy/status/ionivac2.status ] at /home/sudy/bin/get_value line 16.
attenuation staus: /bin/bash: read_attenuation.sh: command not found

beam_prperties:
G5 0.26956
Psourse 3.08219e-05
p303 0.242421
p3053 0.001442
wika1 0.982058
wika2 -0.002927
wika3 1.015445
comp 0.042801

Gas:He3

channeltron voltage: 

# scan_1d(1.000000,0.264030,0.284030,41,1,1,1)
# Calibrated current I1
# solenoid:1.000000
# min_value:0.264030
# max_value:0.284030
I1-I2-A:1.020597
I1-I2-B:-0.000640
# other_solenoid_current:0
# numsteps:41
# numloops:1
# count_time:1
# savemode:1
# angular data
# X flag position:10.000000
# Y flag position:10.000000
# loop number 1
2.337426e-10 2.640300e-01 2.640300e-01 0
2.533805e-10 2.645300e-01 2.645300e-01 0
3.332954e-10 2.650300e-01 2.650300e-01 0
3.160466e-10 2.655300e-01 2.655300e-01 0
2.473644e-10 2.660300e-01 2.660300e-01 0
2.299978e-10 2.665300e-01 2.665300e-01 0
3.171223e-10 2.670300e-01 2.670300e-01 0
3.438382e-10 2.675300e-01 2.675300e-01 0
2.733317e-10 2.680300e-01 2.680300e-01 0
2.178620e-10 2.685300e-01 2.685300e-01 0
2.842714e-10 2.690300e-01 2.690300e-01 0
3.646543e-10 2.695300e-01 2.695300e-01 0
2.938927e-10 2.700300e-01 2.700300e-01 0
2.080437e-10 2.705300e-01 2.705300e-01 0
2.811627e-10 2.710300e-01 2.710300e-01 0
3.773360e-10 2.715300e-01 2.715300e-01 0
3.080635e-10 2.720300e-01 2.720300e-01 0
2.025831e-10 2.725300e-01 2.725300e-01 0
2.719087e-10 2.730300e-01 2.730300e-01 0
3.683476e-10 2.735300e-01 2.735300e-01 0
3.275458e-10 2.740300e-01 2.740300e-01 0
2.272674e-10 2.745300e-01 2.745300e-01 0
2.316328e-10 2.750300e-01 2.750300e-01 0
3.318472e-10 2.755300e-01 2.755300e-01 0
3.512454e-10 2.760300e-01 2.760300e-01 0
2.605143e-10 2.765300e-01 2.765300e-01 0
2.161231e-10 2.770300e-01 2.770300e-01 0
3.106906e-10 2.775300e-01 2.775300e-01 0
3.583590e-10 2.780300e-01 2.780300e-01 0
2.611506e-10 2.785300e-01 2.785300e-01 0
2.212011e-10 2.790300e-01 2.790300e-01 0
3.078500e-10 2.795300e-01 2.795300e-01 0
3.494894e-10 2.800300e-01 2.800300e-01 0
2.787847e-10 2.805300e-01 2.805300e-01 0
2.307798e-10 2.810300e-01 2.810300e-01 0
2.795643e-10 2.815300e-01 2.815300e-01 0
3.279431e-10 2.820300e-01 2.820300e-01 0
3.056032e-10 2.825300e-01 2.825300e-01 0
2.585031e-10 2.830300e-01 2.830300e-01 0
2.587178e-10 2.835300e-01 2.835300e-01 0
3.156201e-10 2.840300e-01 2.840300e-01 0
# finish Time 13:52:50 11/9/2023
