# Spin-echo spectrometer data file
# Start Time 14:7:44 11/9/2023

# System Status at:  14:7:44 11/9/2023
sample description: Microscope
comment:  
nozzle pressure: unused
nozzle temperature: +40.561
source backing pressure: Can't open [ /home/sudy/status/edwardsagc1.status ] at /home/sudy/bin/get_value line 16.
scattering chamber pressure by tpg:  1.3500E-08
crystal temperature: 99.99
manipulator desired alpha: 88.500000
manipulator desired beta: 0.000000
manipulator desired gamma: 0.050000
specular ga: 
detector pressure: Can't open [ /home/sudy/status/ionivac2.status ] at /home/sudy/bin/get_value line 16.
attenuation staus: /bin/bash: read_attenuation.sh: command not found

beam_prperties:
G5 0.235865
Psourse 3.08219e-05
p303 0.242421
p3053 0.001499
wika1 0.982058
wika2 -0.001703
wika3 1.015445
comp 0.042801
Gas:He3

channeltron voltage: 

# scan_1d(1.000000,0.264030,0.284030,41,1,1,1)
# Calibrated current I1
# solenoid:1.000000
# min_value:0.264030
# max_value:0.284030
I1-I2-A:1.020597
I1-I2-B:-0.000640
# other_solenoid_current:0
# numsteps:41
# numloops:1
# count_time:1
# savemode:1
# angular data
# X flag position:10.000000
# Y flag position:10.000000
# loop number 1
2.955765e-10 2.640300e-01 2.640300e-01 0
2.910339e-10 2.645300e-01 2.645300e-01 0
2.800505e-10 2.650300e-01 2.650300e-01 0
2.916594e-10 2.655300e-01 2.655300e-01 0
2.910670e-10 2.660300e-01 2.660300e-01 0
2.897075e-10 2.665300e-01 2.665300e-01 0
2.785425e-10 2.670300e-01 2.670300e-01 0
2.936865e-10 2.675300e-01 2.675300e-01 0
2.890822e-10 2.680300e-01 2.680300e-01 0
2.929609e-10 2.685300e-01 2.685300e-01 0
2.889836e-10 2.690300e-01 2.690300e-01 0
2.818112e-10 2.695300e-01 2.695300e-01 0
2.974543e-10 2.700300e-01 2.700300e-01 0
2.935190e-10 2.705300e-01 2.705300e-01 0
2.844753e-10 2.710300e-01 2.710300e-01 0
2.831071e-10 2.715300e-01 2.715300e-01 0
2.959438e-10 2.720300e-01 2.720300e-01 0
2.997645e-10 2.725300e-01 2.725300e-01 0
2.844462e-10 2.730300e-01 2.730300e-01 0
2.907929e-10 2.735300e-01 2.735300e-01 0
2.962866e-10 2.740300e-01 2.740300e-01 0
2.922655e-10 2.745300e-01 2.745300e-01 0
2.890414e-10 2.750300e-01 2.750300e-01 0
2.816076e-10 2.755300e-01 2.755300e-01 0
2.895288e-10 2.760300e-01 2.760300e-01 0
2.960296e-10 2.765300e-01 2.765300e-01 0
2.947399e-10 2.770300e-01 2.770300e-01 0
2.820094e-10 2.775300e-01 2.775300e-01 0
2.823661e-10 2.780300e-01 2.780300e-01 0
2.992748e-10 2.785300e-01 2.785300e-01 0
2.943070e-10 2.790300e-01 2.790300e-01 0
2.793755e-10 2.795300e-01 2.795300e-01 0
2.840954e-10 2.800300e-01 2.800300e-01 0
2.956590e-10 2.805300e-01 2.805300e-01 0
2.987307e-10 2.810300e-01 2.810300e-01 0
2.854661e-10 2.815300e-01 2.815300e-01 0
2.862047e-10 2.820300e-01 2.820300e-01 0
2.885865e-10 2.825300e-01 2.825300e-01 0
2.932635e-10 2.830300e-01 2.830300e-01 0
2.901908e-10 2.835300e-01 2.835300e-01 0
2.865425e-10 2.840300e-01 2.840300e-01 0
# finish Time 14:9:4 11/9/2023
