# Spin-echo spectrometer data file
# Start Time 13:29:52 11/9/2023

# System Status at:  13:29:52 11/9/2023
sample description: Microscope
comment:  
nozzle pressure: unused
nozzle temperature: +40.635
source backing pressure: Can't open [ /home/sudy/status/edwardsagc1.status ] at /home/sudy/bin/get_value line 16.
scattering chamber pressure by tpg:  1.5500E-08
crystal temperature: 99.99
manipulator desired alpha: 88.500000
manipulator desired beta: 0.000000
manipulator desired gamma: 0.050000
specular ga: 
detector pressure: Can't open [ /home/sudy/status/ionivac2.status ] at /home/sudy/bin/get_value line 16.
attenuation staus: /bin/bash: read_attenuation.sh: command not found

beam_prperties:
G5 0.235865
Psourse 3.08219e-05
p303 0.242421
p3053 0.001499
wika1 0.985755
wika2 -0.002927
wika3 1.017400
comp 0.042801
Gas:He3

channeltron voltage: 

# scan_1d(1.000000,0.264030,0.284030,41,1,1,1)
# Calibrated current I1
# solenoid:1.000000
# min_value:0.264030
# max_value:0.284030
I1-I2-A:1.020597
I1-I2-B:-0.000640
# other_solenoid_current:0
# numsteps:41
# numloops:1
# count_time:1
# savemode:1
# angular data
# X flag position:10.000000
# Y flag position:10.000000
# loop number 1
3.182939e-10 2.640300e-01 2.640300e-01 0
3.196956e-10 2.645300e-01 2.645300e-01 0
3.096317e-10 2.650300e-01 2.650300e-01 0
3.138678e-10 2.655300e-01 2.655300e-01 0
3.164519e-10 2.660300e-01 2.660300e-01 0
3.220760e-10 2.665300e-01 2.665300e-01 0
3.111233e-10 2.670300e-01 2.670300e-01 0
2.999418e-10 2.675300e-01 2.675300e-01 0
3.053874e-10 2.680300e-01 2.680300e-01 0
3.133683e-10 2.685300e-01 2.685300e-01 0
3.126326e-10 2.690300e-01 2.690300e-01 0
3.143286e-10 2.695300e-01 2.695300e-01 0
3.126478e-10 2.700300e-01 2.700300e-01 0
3.214916e-10 2.705300e-01 2.705300e-01 0
3.133000e-10 2.710300e-01 2.710300e-01 0
3.029080e-10 2.715300e-01 2.715300e-01 0
3.067227e-10 2.720300e-01 2.720300e-01 0
3.157865e-10 2.725300e-01 2.725300e-01 0
3.209089e-10 2.730300e-01 2.730300e-01 0
3.060959e-10 2.735300e-01 2.735300e-01 0
3.091957e-10 2.740300e-01 2.740300e-01 0
3.177136e-10 2.745300e-01 2.745300e-01 0
3.203537e-10 2.750300e-01 2.750300e-01 0
3.037128e-10 2.755300e-01 2.755300e-01 0
3.088184e-10 2.760300e-01 2.760300e-01 0
3.113471e-10 2.765300e-01 2.765300e-01 0
3.205493e-10 2.770300e-01 2.770300e-01 0
3.172273e-10 2.775300e-01 2.775300e-01 0
3.089751e-10 2.780300e-01 2.780300e-01 0
3.019116e-10 2.785300e-01 2.785300e-01 0
3.141884e-10 2.790300e-01 2.790300e-01 0
3.189074e-10 2.795300e-01 2.795300e-01 0
3.125239e-10 2.800300e-01 2.800300e-01 0
3.056902e-10 2.805300e-01 2.805300e-01 0
3.116394e-10 2.810300e-01 2.810300e-01 0
3.079349e-10 2.815300e-01 2.815300e-01 0
3.154566e-10 2.820300e-01 2.820300e-01 0
3.090739e-10 2.825300e-01 2.825300e-01 0
3.128496e-10 2.830300e-01 2.830300e-01 0
3.191145e-10 2.835300e-01 2.835300e-01 0
3.077837e-10 2.840300e-01 2.840300e-01 0
# finish Time 13:31:11 11/9/2023
