# Spin-echo spectrometer data file
# Start Time 14:46:58 11/9/2023

# System Status at:  14:46:58 11/9/2023
sample description: Microscope
comment:  
nozzle pressure: unused
nozzle temperature: +40.550
source backing pressure: Can't open [ /home/sudy/status/edwardsagc1.status ] at /home/sudy/bin/get_value line 16.
scattering chamber pressure by tpg:  1.4700E-08
crystal temperature: 99.99
manipulator desired alpha: 88.500000
manipulator desired beta: 0.000000
manipulator desired gamma: 0.050000
specular ga: 
detector pressure: Can't open [ /home/sudy/status/ionivac2.status ] at /home/sudy/bin/get_value line 16.
attenuation staus: /bin/bash: read_attenuation.sh: command not found

beam_prperties:
G5 0.168475
Psourse 3.02329e-05
p303 0.242421
p3053 0.001528
wika1 0.985755
wika2 -0.001703
wika3 1.015445
comp 0.042801
Gas:He3

channeltron voltage: 

# scan_1d(1.000000,0.264030,0.284030,41,1,1,1)
# Calibrated current I1
# solenoid:1.000000
# min_value:0.264030
# max_value:0.284030
I1-I2-A:1.020597
I1-I2-B:-0.000640
# other_solenoid_current:0
# numsteps:41
# numloops:1
# count_time:1
# savemode:1
# angular data
# X flag position:10.000000
# Y flag position:10.000000
# loop number 1
2.720276e-10 2.640300e-01 2.640300e-01 0
2.669623e-10 2.645300e-01 2.645300e-01 0
2.691183e-10 2.650300e-01 2.650300e-01 0
2.713522e-10 2.655300e-01 2.655300e-01 0
2.688678e-10 2.660300e-01 2.660300e-01 0
2.677309e-10 2.665300e-01 2.665300e-01 0
2.694955e-10 2.670300e-01 2.670300e-01 0
2.729162e-10 2.675300e-01 2.675300e-01 0
2.732496e-10 2.680300e-01 2.680300e-01 0
2.700480e-10 2.685300e-01 2.685300e-01 0
2.695983e-10 2.690300e-01 2.690300e-01 0
2.664231e-10 2.695300e-01 2.695300e-01 0
2.684933e-10 2.700300e-01 2.700300e-01 0
2.700177e-10 2.705300e-01 2.705300e-01 0
2.724320e-10 2.710300e-01 2.710300e-01 0
2.695835e-10 2.715300e-01 2.715300e-01 0
2.757989e-10 2.720300e-01 2.720300e-01 0
2.819393e-10 2.725300e-01 2.725300e-01 0
2.698456e-10 2.730300e-01 2.730300e-01 0
2.656052e-10 2.735300e-01 2.735300e-01 0
2.699674e-10 2.740300e-01 2.740300e-01 0
2.762985e-10 2.745300e-01 2.745300e-01 0
2.714286e-10 2.750300e-01 2.750300e-01 0
2.597104e-10 2.755300e-01 2.755300e-01 0
2.705057e-10 2.760300e-01 2.760300e-01 0
2.746224e-10 2.765300e-01 2.765300e-01 0
2.710834e-10 2.770300e-01 2.770300e-01 0
2.721919e-10 2.775300e-01 2.775300e-01 0
2.682380e-10 2.780300e-01 2.780300e-01 0
2.695301e-10 2.785300e-01 2.785300e-01 0
2.765602e-10 2.790300e-01 2.790300e-01 0
2.711268e-10 2.795300e-01 2.795300e-01 0
2.673865e-10 2.800300e-01 2.800300e-01 0
2.734144e-10 2.805300e-01 2.805300e-01 0
2.686278e-10 2.810300e-01 2.810300e-01 0
2.657122e-10 2.815300e-01 2.815300e-01 0
2.649736e-10 2.820300e-01 2.820300e-01 0
2.716939e-10 2.825300e-01 2.825300e-01 0
2.740171e-10 2.830300e-01 2.830300e-01 0
2.672384e-10 2.835300e-01 2.835300e-01 0
2.621176e-10 2.840300e-01 2.840300e-01 0
# finish Time 14:48:17 11/9/2023
