# Spin-echo spectrometer data file
# Start Time 12:50:38 11/9/2023

# System Status at:  12:50:38 11/9/2023
sample description: Microscope
comment:  
nozzle pressure: unused
nozzle temperature: +40.689
source backing pressure: Can't open [ /home/sudy/status/edwardsagc1.status ] at /home/sudy/bin/get_value line 16.
scattering chamber pressure by tpg:  1.3300E-08
crystal temperature: 99.99
manipulator desired alpha: 88.500000
manipulator desired beta: 0.000000
manipulator desired gamma: 0.050000
specular ga: 
detector pressure: Can't open [ /home/sudy/status/ionivac2.status ] at /home/sudy/bin/get_value line 16.
attenuation staus: /bin/bash: read_attenuation.sh: command not found

beam_prperties:
G5 0.40434
Psourse 3.08219e-05
p303 0.242421
p3053 0.001528
wika1 0.985755
wika2 -0.009050
wika3 1.015445
comp 0.042801

Gas:He3

channeltron voltage: 

# scan_1d(1.000000,0.264030,0.284030,41,1,1,1)
# Calibrated current I1
# solenoid:1.000000
# min_value:0.264030
# max_value:0.284030
I1-I2-A:1.020597
I1-I2-B:-0.000640
# other_solenoid_current:0
# numsteps:41
# numloops:1
# count_time:1
# savemode:1
# angular data
# X flag position:10.000000
# Y flag position:10.000000
# loop number 1
3.378576e-10 2.640300e-01 2.640300e-01 0
3.466627e-10 2.645300e-01 2.645300e-01 0
3.519065e-10 2.650300e-01 2.650300e-01 0
3.474666e-10 2.655300e-01 2.655300e-01 0
3.428543e-10 2.660300e-01 2.660300e-01 0
3.465471e-10 2.665300e-01 2.665300e-01 0
3.574340e-10 2.670300e-01 2.670300e-01 0
3.536654e-10 2.675300e-01 2.675300e-01 0
3.342787e-10 2.680300e-01 2.680300e-01 0
3.453957e-10 2.685300e-01 2.685300e-01 0
3.594523e-10 2.690300e-01 2.690300e-01 0
3.530624e-10 2.695300e-01 2.695300e-01 0
3.332369e-10 2.700300e-01 2.700300e-01 0
3.446663e-10 2.705300e-01 2.705300e-01 0
3.543642e-10 2.710300e-01 2.710300e-01 0
3.545321e-10 2.715300e-01 2.715300e-01 0
3.317055e-10 2.720300e-01 2.720300e-01 0
3.361218e-10 2.725300e-01 2.725300e-01 0
3.556943e-10 2.730300e-01 2.730300e-01 0
3.560239e-10 2.735300e-01 2.735300e-01 0
3.415528e-10 2.740300e-01 2.740300e-01 0
3.349182e-10 2.745300e-01 2.745300e-01 0
3.437454e-10 2.750300e-01 2.750300e-01 0
3.607790e-10 2.755300e-01 2.755300e-01 0
3.479307e-10 2.760300e-01 2.760300e-01 0
3.394354e-10 2.765300e-01 2.765300e-01 0
3.508369e-10 2.770300e-01 2.770300e-01 0
3.617008e-10 2.775300e-01 2.775300e-01 0
3.571000e-10 2.780300e-01 2.780300e-01 0
3.251348e-10 2.785300e-01 2.785300e-01 0
3.399823e-10 2.790300e-01 2.790300e-01 0
3.597579e-10 2.795300e-01 2.795300e-01 0
3.564179e-10 2.800300e-01 2.800300e-01 0
3.402146e-10 2.805300e-01 2.805300e-01 0
3.375369e-10 2.810300e-01 2.810300e-01 0
3.489564e-10 2.815300e-01 2.815300e-01 0
3.581593e-10 2.820300e-01 2.820300e-01 0
3.464208e-10 2.825300e-01 2.825300e-01 0
3.325801e-10 2.830300e-01 2.830300e-01 0
3.495282e-10 2.835300e-01 2.835300e-01 0
3.615913e-10 2.840300e-01 2.840300e-01 0
# finish Time 12:51:58 11/9/2023
