# Spin-echo spectrometer data file
# Start Time 12:24:56 11/9/2023

# System Status at:  12:24:56 11/9/2023
sample description: Microscope
comment:  
nozzle pressure: unused
nozzle temperature: +40.691
source backing pressure: Can't open [ /home/sudy/status/edwardsagc1.status ] at /home/sudy/bin/get_value line 16.
scattering chamber pressure by tpg:  1.4500E-08
crystal temperature: 99.99
manipulator desired alpha: 88.500000
manipulator desired beta: 0.000000
manipulator desired gamma: 0.050000
specular ga: 
detector pressure: Can't open [ /home/sudy/status/ionivac2.status ] at /home/sudy/bin/get_value line 16.
attenuation staus: /bin/bash: read_attenuation.sh: command not found

beam_prperties:
G5 0.26956
Psourse 3.08219e-05
p303 0.242421
p3053 0.001442
wika1 0.982058
wika2 -0.002927
wika3 1.015445
comp 0.021400

Gas:He3

channeltron voltage: 

# scan_1d(1.000000,0.264030,0.284030,41,1,1,1)
# Calibrated current I1
# solenoid:1.000000
# min_value:0.264030
# max_value:0.284030
I1-I2-A:1.020597
I1-I2-B:-0.000640
# other_solenoid_current:0
# numsteps:41
# numloops:1
# count_time:1
# savemode:1
# angular data
# X flag position:10.000000
# Y flag position:10.000000
# loop number 1
3.565769e-10 2.640300e-01 2.640300e-01 0
3.481762e-10 2.645300e-01 2.645300e-01 0
3.475019e-10 2.650300e-01 2.650300e-01 0
3.529261e-10 2.655300e-01 2.655300e-01 0
3.542991e-10 2.660300e-01 2.660300e-01 0
3.536867e-10 2.665300e-01 2.665300e-01 0
3.413124e-10 2.670300e-01 2.670300e-01 0
3.505706e-10 2.675300e-01 2.675300e-01 0
3.616053e-10 2.680300e-01 2.680300e-01 0
3.526877e-10 2.685300e-01 2.685300e-01 0
3.404843e-10 2.690300e-01 2.690300e-01 0
3.497453e-10 2.695300e-01 2.695300e-01 0
3.552334e-10 2.700300e-01 2.700300e-01 0
3.547773e-10 2.705300e-01 2.705300e-01 0
3.449423e-10 2.710300e-01 2.710300e-01 0
3.416210e-10 2.715300e-01 2.715300e-01 0
3.501913e-10 2.720300e-01 2.720300e-01 0
3.558483e-10 2.725300e-01 2.725300e-01 0
3.492620e-10 2.730300e-01 2.730300e-01 0
3.474324e-10 2.735300e-01 2.735300e-01 0
3.532786e-10 2.740300e-01 2.740300e-01 0
3.608807e-10 2.745300e-01 2.745300e-01 0
3.579060e-10 2.750300e-01 2.750300e-01 0
3.386061e-10 2.755300e-01 2.755300e-01 0
3.507205e-10 2.760300e-01 2.760300e-01 0
3.610530e-10 2.765300e-01 2.765300e-01 0
3.554727e-10 2.770300e-01 2.770300e-01 0
3.465634e-10 2.775300e-01 2.775300e-01 0
3.475346e-10 2.780300e-01 2.780300e-01 0
3.527301e-10 2.785300e-01 2.785300e-01 0
3.614419e-10 2.790300e-01 2.790300e-01 0
3.444729e-10 2.795300e-01 2.795300e-01 0
3.455213e-10 2.800300e-01 2.800300e-01 0
3.514162e-10 2.805300e-01 2.805300e-01 0
3.633933e-10 2.810300e-01 2.810300e-01 0
3.481665e-10 2.815300e-01 2.815300e-01 0
3.418697e-10 2.820300e-01 2.820300e-01 0
3.562880e-10 2.825300e-01 2.825300e-01 0
3.562322e-10 2.830300e-01 2.830300e-01 0
3.508611e-10 2.835300e-01 2.835300e-01 0
3.418094e-10 2.840300e-01 2.840300e-01 0
# finish Time 12:26:16 11/9/2023
