# Spin-echo spectrometer data file
# Start Time 12:19:32 11/9/2023

# System Status at:  12:19:32 11/9/2023
sample description: Microscope
comment:  
nozzle pressure: unused
nozzle temperature: +40.709
source backing pressure: Can't open [ /home/sudy/status/edwardsagc1.status ] at /home/sudy/bin/get_value line 16.
scattering chamber pressure by tpg:  1.5200E-08
crystal temperature: 99.99
manipulator desired alpha: 88.500000
manipulator desired beta: 0.000000
manipulator desired gamma: 0.050000
specular ga: 
detector pressure: Can't open [ /home/sudy/status/ionivac2.status ] at /home/sudy/bin/get_value line 16.
attenuation staus: /bin/bash: read_attenuation.sh: command not found

beam_prperties:
G5 0.505425
Psourse 3.02329e-05
p303 0.242421
p3053 0.001588
wika1 0.985755
wika2 -0.002927
wika3 1.015445
comp 0.042801
Gas:He3

channeltron voltage: 

# scan_1d(1.000000,0.264030,0.284030,41,1,1,1)
# Calibrated current I1
# solenoid:1.000000
# min_value:0.264030
# max_value:0.284030
I1-I2-A:1.020597
I1-I2-B:-0.000640
# other_solenoid_current:0
# numsteps:41
# numloops:1
# count_time:1
# savemode:1
# angular data
# X flag position:10.000000
# Y flag position:10.000000
# loop number 1
3.648219e-10 2.640300e-01 2.640300e-01 0
3.734521e-10 2.645300e-01 2.645300e-01 0
3.662403e-10 2.650300e-01 2.650300e-01 0
3.634588e-10 2.655300e-01 2.655300e-01 0
3.660923e-10 2.660300e-01 2.660300e-01 0
3.642305e-10 2.665300e-01 2.665300e-01 0
3.648406e-10 2.670300e-01 2.670300e-01 0
3.632630e-10 2.675300e-01 2.675300e-01 0
3.672010e-10 2.680300e-01 2.680300e-01 0
3.622982e-10 2.685300e-01 2.685300e-01 0
3.662634e-10 2.690300e-01 2.690300e-01 0
3.720179e-10 2.695300e-01 2.695300e-01 0
3.613957e-10 2.700300e-01 2.700300e-01 0
3.609149e-10 2.705300e-01 2.705300e-01 0
3.702850e-10 2.710300e-01 2.710300e-01 0
3.712409e-10 2.715300e-01 2.715300e-01 0
3.620826e-10 2.720300e-01 2.720300e-01 0
3.603641e-10 2.725300e-01 2.725300e-01 0
3.657001e-10 2.730300e-01 2.730300e-01 0
3.679641e-10 2.735300e-01 2.735300e-01 0
3.540688e-10 2.740300e-01 2.740300e-01 0
3.573035e-10 2.745300e-01 2.745300e-01 0
3.635861e-10 2.750300e-01 2.750300e-01 0
3.643296e-10 2.755300e-01 2.755300e-01 0
3.715681e-10 2.760300e-01 2.760300e-01 0
3.624662e-10 2.765300e-01 2.765300e-01 0
3.643362e-10 2.770300e-01 2.770300e-01 0
3.597848e-10 2.775300e-01 2.775300e-01 0
3.673679e-10 2.780300e-01 2.780300e-01 0
3.535222e-10 2.785300e-01 2.785300e-01 0
3.611313e-10 2.790300e-01 2.790300e-01 0
3.640666e-10 2.795300e-01 2.795300e-01 0
3.699620e-10 2.800300e-01 2.800300e-01 0
3.620977e-10 2.805300e-01 2.805300e-01 0
3.591415e-10 2.810300e-01 2.810300e-01 0
3.573166e-10 2.815300e-01 2.815300e-01 0
3.650040e-10 2.820300e-01 2.820300e-01 0
3.635712e-10 2.825300e-01 2.825300e-01 0
3.580700e-10 2.830300e-01 2.830300e-01 0
3.610497e-10 2.835300e-01 2.835300e-01 0
3.614380e-10 2.840300e-01 2.840300e-01 0
# finish Time 12:20:51 11/9/2023
