# Spin-echo spectrometer data file
# Start Time 14:14:30 11/9/2023

# System Status at:  14:14:30 11/9/2023
sample description: Microscope
comment:  
nozzle pressure: unused
nozzle temperature: +40.541
source backing pressure: Can't open [ /home/sudy/status/edwardsagc1.status ] at /home/sudy/bin/get_value line 16.
scattering chamber pressure by tpg:  1.3800E-08
crystal temperature: 99.99
manipulator desired alpha: 88.500000
manipulator desired beta: 0.000000
manipulator desired gamma: 0.050000
specular ga: 
detector pressure: Can't open [ /home/sudy/status/ionivac2.status ] at /home/sudy/bin/get_value line 16.
attenuation staus: /bin/bash: read_attenuation.sh: command not found

beam_prperties:
G5 0.53912
Psourse 3.08219e-05
p303 0.242421
p3053 0.001499
wika1 0.978360
wika2 -0.006601
wika3 1.015445
comp 0.042801

Gas:He3

channeltron voltage: 

# scan_1d(1.000000,0.264030,0.284030,41,1,1,1)
# Calibrated current I1
# solenoid:1.000000
# min_value:0.264030
# max_value:0.284030
I1-I2-A:1.020597
I1-I2-B:-0.000640
# other_solenoid_current:0
# numsteps:41
# numloops:1
# count_time:1
# savemode:1
# angular data
# X flag position:10.000000
# Y flag position:10.000000
# loop number 1
2.880552e-10 2.640300e-01 2.640300e-01 0
2.852570e-10 2.645300e-01 2.645300e-01 0
2.881217e-10 2.650300e-01 2.650300e-01 0
2.935957e-10 2.655300e-01 2.655300e-01 0
2.865371e-10 2.660300e-01 2.660300e-01 0
2.854518e-10 2.665300e-01 2.665300e-01 0
2.829226e-10 2.670300e-01 2.670300e-01 0
2.902156e-10 2.675300e-01 2.675300e-01 0
2.876009e-10 2.680300e-01 2.680300e-01 0
2.879824e-10 2.685300e-01 2.685300e-01 0
2.917015e-10 2.690300e-01 2.690300e-01 0
2.873332e-10 2.695300e-01 2.695300e-01 0
2.801612e-10 2.700300e-01 2.700300e-01 0
2.846725e-10 2.705300e-01 2.705300e-01 0
2.844346e-10 2.710300e-01 2.710300e-01 0
2.896345e-10 2.715300e-01 2.715300e-01 0
2.874119e-10 2.720300e-01 2.720300e-01 0
2.896396e-10 2.725300e-01 2.725300e-01 0
2.896954e-10 2.730300e-01 2.730300e-01 0
2.979313e-10 2.735300e-01 2.735300e-01 0
2.858664e-10 2.740300e-01 2.740300e-01 0
2.827842e-10 2.745300e-01 2.745300e-01 0
2.868863e-10 2.750300e-01 2.750300e-01 0
2.807669e-10 2.755300e-01 2.755300e-01 0
2.880907e-10 2.760300e-01 2.760300e-01 0
2.913795e-10 2.765300e-01 2.765300e-01 0
2.899847e-10 2.770300e-01 2.770300e-01 0
2.875090e-10 2.775300e-01 2.775300e-01 0
2.924214e-10 2.780300e-01 2.780300e-01 0
2.845576e-10 2.785300e-01 2.785300e-01 0
2.826541e-10 2.790300e-01 2.790300e-01 0
2.803651e-10 2.795300e-01 2.795300e-01 0
2.913087e-10 2.800300e-01 2.800300e-01 0
2.812062e-10 2.805300e-01 2.805300e-01 0
2.787832e-10 2.810300e-01 2.810300e-01 0
2.870007e-10 2.815300e-01 2.815300e-01 0
2.904964e-10 2.820300e-01 2.820300e-01 0
2.903028e-10 2.825300e-01 2.825300e-01 0
2.894615e-10 2.830300e-01 2.830300e-01 0
2.841368e-10 2.835300e-01 2.835300e-01 0
2.837349e-10 2.840300e-01 2.840300e-01 0
# finish Time 14:15:50 11/9/2023
