# Spin-echo spectrometer data file
# Start Time 15:18:5 11/9/2023

# System Status at:  15:18:5 11/9/2023
sample description: Microscope
comment:  
nozzle pressure: unused
nozzle temperature: +40.626
source backing pressure: Can't open [ /home/sudy/status/edwardsagc1.status ] at /home/sudy/bin/get_value line 16.
scattering chamber pressure by tpg:  1.4000E-08
crystal temperature: 99.99
manipulator desired alpha: 88.500000
manipulator desired beta: 0.000000
manipulator desired gamma: 0.050000
specular ga: 
detector pressure: Can't open [ /home/sudy/status/ionivac2.status ] at /home/sudy/bin/get_value line 16.
attenuation staus: /bin/bash: read_attenuation.sh: command not found

beam_prperties:
G5 0.87607
Psourse 3.08219e-05
p303 0.242421
p3053 0.001414
wika1 0.989452
wika2 -0.002927
wika3 1.017400
comp 0.042801

Gas:He3

channeltron voltage: 

# scan_1d(1.000000,0.264030,0.284030,41,1,1,1)
# Calibrated current I1
# solenoid:1.000000
# min_value:0.264030
# max_value:0.284030
I1-I2-A:1.020597
I1-I2-B:-0.000640
# other_solenoid_current:0
# numsteps:41
# numloops:1
# count_time:1
# savemode:1
# angular data
# X flag position:10.000000
# Y flag position:10.000000
# loop number 1
2.851456e-10 2.640300e-01 2.640300e-01 0
2.818496e-10 2.645300e-01 2.645300e-01 0
2.709513e-10 2.650300e-01 2.650300e-01 0
2.804118e-10 2.655300e-01 2.655300e-01 0
2.875081e-10 2.660300e-01 2.660300e-01 0
2.748689e-10 2.665300e-01 2.665300e-01 0
2.712562e-10 2.670300e-01 2.670300e-01 0
2.737893e-10 2.675300e-01 2.675300e-01 0
2.796650e-10 2.680300e-01 2.680300e-01 0
2.786084e-10 2.685300e-01 2.685300e-01 0
2.731311e-10 2.690300e-01 2.690300e-01 0
2.780450e-10 2.695300e-01 2.695300e-01 0
2.884373e-10 2.700300e-01 2.700300e-01 0
2.795381e-10 2.705300e-01 2.705300e-01 0
2.713132e-10 2.710300e-01 2.710300e-01 0
2.804552e-10 2.715300e-01 2.715300e-01 0
2.831825e-10 2.720300e-01 2.720300e-01 0
2.839055e-10 2.725300e-01 2.725300e-01 0
2.831614e-10 2.730300e-01 2.730300e-01 0
2.705100e-10 2.735300e-01 2.735300e-01 0
2.763537e-10 2.740300e-01 2.740300e-01 0
2.886348e-10 2.745300e-01 2.745300e-01 0
2.785928e-10 2.750300e-01 2.750300e-01 0
2.741044e-10 2.755300e-01 2.755300e-01 0
2.773990e-10 2.760300e-01 2.760300e-01 0
2.812551e-10 2.765300e-01 2.765300e-01 0
2.798178e-10 2.770300e-01 2.770300e-01 0
2.740249e-10 2.775300e-01 2.775300e-01 0
2.780702e-10 2.780300e-01 2.780300e-01 0
2.846797e-10 2.785300e-01 2.785300e-01 0
2.787609e-10 2.790300e-01 2.790300e-01 0
2.799601e-10 2.795300e-01 2.795300e-01 0
2.715791e-10 2.800300e-01 2.800300e-01 0
2.786474e-10 2.805300e-01 2.805300e-01 0
2.804756e-10 2.810300e-01 2.810300e-01 0
2.848041e-10 2.815300e-01 2.815300e-01 0
2.768869e-10 2.820300e-01 2.820300e-01 0
2.824797e-10 2.825300e-01 2.825300e-01 0
2.795441e-10 2.830300e-01 2.830300e-01 0
2.789141e-10 2.835300e-01 2.835300e-01 0
2.755052e-10 2.840300e-01 2.840300e-01 0
# finish Time 15:19:24 11/9/2023
