# Spin-echo spectrometer data file
# Start Time 11:47:4 11/9/2023

# System Status at:  11:47:4 11/9/2023
sample description: Microscope
comment:  
nozzle pressure: unused
nozzle temperature: +40.665
source backing pressure: Can't open [ /home/sudy/status/edwardsagc1.status ] at /home/sudy/bin/get_value line 16.
scattering chamber pressure by tpg:  1.2700E-08
crystal temperature: 99.99
manipulator desired alpha: 88.500000
manipulator desired beta: 0.000000
manipulator desired gamma: 0.050000
specular ga: 
detector pressure: Can't open [ /home/sudy/status/ionivac2.status ] at /home/sudy/bin/get_value line 16.
attenuation staus: /bin/bash: read_attenuation.sh: command not found

beam_prperties:
G5 0.235865
Psourse 3.08219e-05
p303 0.242421
p3053 0.001499
wika1 0.982058
wika2 -0.004152
wika3 1.015445
comp 0.042801
Gas:He3

channeltron voltage: 

# scan_1d(1.000000,0.264030,0.284030,41,1,1,1)
# Calibrated current I1
# solenoid:1.000000
# min_value:0.264030
# max_value:0.284030
I1-I2-A:1.020597
I1-I2-B:-0.000640
# other_solenoid_current:0
# numsteps:41
# numloops:1
# count_time:1
# savemode:1
# angular data
# X flag position:10.000000
# Y flag position:10.000000
# loop number 1
3.769909e-10 2.640300e-01 2.640300e-01 0
3.807698e-10 2.645300e-01 2.645300e-01 0
3.880555e-10 2.650300e-01 2.650300e-01 0
3.908240e-10 2.655300e-01 2.655300e-01 0
3.733654e-10 2.660300e-01 2.660300e-01 0
3.694814e-10 2.665300e-01 2.665300e-01 0
3.839374e-10 2.670300e-01 2.670300e-01 0
3.925986e-10 2.675300e-01 2.675300e-01 0
3.809334e-10 2.680300e-01 2.680300e-01 0
3.646593e-10 2.685300e-01 2.685300e-01 0
3.791337e-10 2.690300e-01 2.690300e-01 0
3.885914e-10 2.695300e-01 2.695300e-01 0
3.890924e-10 2.700300e-01 2.700300e-01 0
3.668504e-10 2.705300e-01 2.705300e-01 0
3.763961e-10 2.710300e-01 2.710300e-01 0
3.886930e-10 2.715300e-01 2.715300e-01 0
3.858805e-10 2.720300e-01 2.720300e-01 0
3.614598e-10 2.725300e-01 2.725300e-01 0
3.776065e-10 2.730300e-01 2.730300e-01 0
3.914605e-10 2.735300e-01 2.735300e-01 0
3.863768e-10 2.740300e-01 2.740300e-01 0
3.700825e-10 2.745300e-01 2.745300e-01 0
3.772522e-10 2.750300e-01 2.750300e-01 0
3.930850e-10 2.755300e-01 2.755300e-01 0
4.041639e-10 2.760300e-01 2.760300e-01 0
3.776728e-10 2.765300e-01 2.765300e-01 0
3.668159e-10 2.770300e-01 2.770300e-01 0
3.765904e-10 2.775300e-01 2.775300e-01 0
3.938833e-10 2.780300e-01 2.780300e-01 0
3.852117e-10 2.785300e-01 2.785300e-01 0
3.698768e-10 2.790300e-01 2.790300e-01 0
3.821998e-10 2.795300e-01 2.795300e-01 0
3.998616e-10 2.800300e-01 2.800300e-01 0
3.929723e-10 2.805300e-01 2.805300e-01 0
3.682732e-10 2.810300e-01 2.810300e-01 0
3.666625e-10 2.815300e-01 2.815300e-01 0
3.958543e-10 2.820300e-01 2.820300e-01 0
3.824850e-10 2.825300e-01 2.825300e-01 0
3.754785e-10 2.830300e-01 2.830300e-01 0
3.710560e-10 2.835300e-01 2.835300e-01 0
3.872380e-10 2.840300e-01 2.840300e-01 0
# finish Time 11:48:23 11/9/2023
