# Spin-echo spectrometer data file
# Start Time 14:0:59 11/9/2023

# System Status at:  14:0:59 11/9/2023
sample description: Microscope
comment:  
nozzle pressure: unused
nozzle temperature: +40.556
source backing pressure: Can't open [ /home/sudy/status/edwardsagc1.status ] at /home/sudy/bin/get_value line 16.
scattering chamber pressure by tpg:  1.3600E-08
crystal temperature: 99.99
manipulator desired alpha: 88.500000
manipulator desired beta: 0.000000
manipulator desired gamma: 0.050000
specular ga: 
detector pressure: Can't open [ /home/sudy/status/ionivac2.status ] at /home/sudy/bin/get_value line 16.
attenuation staus: /bin/bash: read_attenuation.sh: command not found

beam_prperties:
G5 0
Psourse 3.08219e-05
p303 0.237778
p3053 0.001499
wika1 0.982058
wika2 -0.000478
wika3 1.015445
comp 0.042801
1:Unix
Gas:He3

channeltron voltage: 

# scan_1d(1.000000,0.264030,0.284030,41,1,1,1)
# Calibrated current I1
# solenoid:1.000000
# min_value:0.264030
# max_value:0.284030
I1-I2-A:1.020597
I1-I2-B:-0.000640
# other_solenoid_current:0
# numsteps:41
# numloops:1
# count_time:1
# savemode:1
# angular data
# X flag position:10.000000
# Y flag position:10.000000
# loop number 1
2.941135e-10 2.640300e-01 2.640300e-01 0
3.038630e-10 2.645300e-01 2.645300e-01 0
2.963176e-10 2.650300e-01 2.650300e-01 0
2.870407e-10 2.655300e-01 2.655300e-01 0
2.909093e-10 2.660300e-01 2.660300e-01 0
2.905545e-10 2.665300e-01 2.665300e-01 0
2.994354e-10 2.670300e-01 2.670300e-01 0
2.910525e-10 2.675300e-01 2.675300e-01 0
2.906135e-10 2.680300e-01 2.680300e-01 0
3.000953e-10 2.685300e-01 2.685300e-01 0
3.030974e-10 2.690300e-01 2.690300e-01 0
2.859641e-10 2.695300e-01 2.695300e-01 0
2.912728e-10 2.700300e-01 2.700300e-01 0
3.030701e-10 2.705300e-01 2.705300e-01 0
3.025801e-10 2.710300e-01 2.710300e-01 0
2.938336e-10 2.715300e-01 2.715300e-01 0
2.842557e-10 2.720300e-01 2.720300e-01 0
3.007230e-10 2.725300e-01 2.725300e-01 0
3.012516e-10 2.730300e-01 2.730300e-01 0
3.030063e-10 2.735300e-01 2.735300e-01 0
2.877767e-10 2.740300e-01 2.740300e-01 0
2.897565e-10 2.745300e-01 2.745300e-01 0
3.059086e-10 2.750300e-01 2.750300e-01 0
2.968103e-10 2.755300e-01 2.755300e-01 0
2.922285e-10 2.760300e-01 2.760300e-01 0
2.922881e-10 2.765300e-01 2.765300e-01 0
2.994410e-10 2.770300e-01 2.770300e-01 0
3.019976e-10 2.775300e-01 2.775300e-01 0
2.846554e-10 2.780300e-01 2.780300e-01 0
2.893253e-10 2.785300e-01 2.785300e-01 0
3.017604e-10 2.790300e-01 2.790300e-01 0
3.043976e-10 2.795300e-01 2.795300e-01 0
2.910493e-10 2.800300e-01 2.800300e-01 0
2.898386e-10 2.805300e-01 2.805300e-01 0
3.030544e-10 2.810300e-01 2.810300e-01 0
3.051768e-10 2.815300e-01 2.815300e-01 0
2.982434e-10 2.820300e-01 2.820300e-01 0
2.849297e-10 2.825300e-01 2.825300e-01 0
2.901154e-10 2.830300e-01 2.830300e-01 0
3.072696e-10 2.835300e-01 2.835300e-01 0
2.965518e-10 2.840300e-01 2.840300e-01 0
# finish Time 14:2:18 11/9/2023
