# Spin-echo spectrometer data file
# Start Time 15:26:12 11/9/2023

# System Status at:  15:26:12 11/9/2023
sample description: Microscope
comment:  
nozzle pressure: unused
nozzle temperature: +40.674
source backing pressure: Can't open [ /home/sudy/status/edwardsagc1.status ] at /home/sudy/bin/get_value line 16.
scattering chamber pressure by tpg:  1.4600E-08
crystal temperature: 99.99
manipulator desired alpha: 88.500000
manipulator desired beta: 0.000000
manipulator desired gamma: 0.050000
specular ga: 
detector pressure: Can't open [ /home/sudy/status/ionivac2.status ] at /home/sudy/bin/get_value line 16.
attenuation staus: /bin/bash: read_attenuation.sh: command not found

beam_prperties:
G5 0.235865
Psourse 3.08219e-05
p303 0.242421
p3053 0.001335
wika1 0.985755
wika2 0.000747
wika3 1.017400
comp 0.042801

Gas:He3

channeltron voltage: 

# scan_1d(1.000000,0.264030,0.284030,41,1,1,1)
# Calibrated current I1
# solenoid:1.000000
# min_value:0.264030
# max_value:0.284030
I1-I2-A:1.020597
I1-I2-B:-0.000640
# other_solenoid_current:0
# numsteps:41
# numloops:1
# count_time:1
# savemode:1
# angular data
# X flag position:10.000000
# Y flag position:10.000000
# loop number 1
2.875941e-10 2.640300e-01 2.640300e-01 0
2.799323e-10 2.645300e-01 2.645300e-01 0
2.884536e-10 2.650300e-01 2.650300e-01 0
2.877814e-10 2.655300e-01 2.655300e-01 0
2.797660e-10 2.660300e-01 2.660300e-01 0
2.851716e-10 2.665300e-01 2.665300e-01 0
2.819092e-10 2.670300e-01 2.670300e-01 0
2.919384e-10 2.675300e-01 2.675300e-01 0
2.862690e-10 2.680300e-01 2.680300e-01 0
2.854348e-10 2.685300e-01 2.685300e-01 0
2.831225e-10 2.690300e-01 2.690300e-01 0
2.857100e-10 2.695300e-01 2.695300e-01 0
2.822684e-10 2.700300e-01 2.700300e-01 0
2.866651e-10 2.705300e-01 2.705300e-01 0
2.856236e-10 2.710300e-01 2.710300e-01 0
2.849642e-10 2.715300e-01 2.715300e-01 0
2.878051e-10 2.720300e-01 2.720300e-01 0
2.758836e-10 2.725300e-01 2.725300e-01 0
2.899383e-10 2.730300e-01 2.730300e-01 0
2.893739e-10 2.735300e-01 2.735300e-01 0
2.802218e-10 2.740300e-01 2.740300e-01 0
2.823583e-10 2.745300e-01 2.745300e-01 0
2.881666e-10 2.750300e-01 2.750300e-01 0
2.835924e-10 2.755300e-01 2.755300e-01 0
2.819757e-10 2.760300e-01 2.760300e-01 0
2.848256e-10 2.765300e-01 2.765300e-01 0
2.844333e-10 2.770300e-01 2.770300e-01 0
2.849564e-10 2.775300e-01 2.775300e-01 0
2.852903e-10 2.780300e-01 2.780300e-01 0
2.804789e-10 2.785300e-01 2.785300e-01 0
2.821257e-10 2.790300e-01 2.790300e-01 0
2.820864e-10 2.795300e-01 2.795300e-01 0
2.834401e-10 2.800300e-01 2.800300e-01 0
2.882680e-10 2.805300e-01 2.805300e-01 0
2.878275e-10 2.810300e-01 2.810300e-01 0
2.814427e-10 2.815300e-01 2.815300e-01 0
2.820300e-10 2.820300e-01 2.820300e-01 0
2.803133e-10 2.825300e-01 2.825300e-01 0
2.845642e-10 2.830300e-01 2.830300e-01 0
2.870936e-10 2.835300e-01 2.835300e-01 0
2.908115e-10 2.840300e-01 2.840300e-01 0
# finish Time 15:27:31 11/9/2023
